summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,vehicle_color,vehicle_year,feet_from_curb,violation_post_code,violation_description,intersecting_street,from_hours_in_effect,to_hours_in_effect,unregistered_vehicle,meter_number,violation_legal_code,time_first_observed
9064558115,KKD7148,NY,PAS,2023-07-20T00:00:00.000,70,SUBN,CHRYS,T,24890,18910,18930,20230430,23,23,23,366498,T103,FF,0842A,NY,O,1517,Lexington Ave,0,408,J3,YYYYYYY,WH,2010,0,1,70A-Reg. Sticker Expired (NYS),,,,,,,
4851851121,JRX6078,NY,PAS,2023-07-14T00:00:00.000,36,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,0654P,QN,,,WB UNION TPKE @ 259T,0,1180,B,,BK,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,H ST,,,,,T,
9061336557,KJP8348,NY,PAS,2023-07-05T00:00:00.000,40,SUBN,TOYOT,T,61490,13790,13990,20241209,112,112,112,368916,T402,C,0721A,Q,F,66-11,Saunders St,0,408,E2,YYYYYYY,GY,2020,5,9,40-Fire Hydrant,,,,,,,
9064181962,LDA5590,NY,PAS,2023-06-28T00:00:00.000,74,4DSD,HONDA,T,63730,0,0,20250621,84,84,84,371763,T301,G,0705A,K,I,E,Nassau St,0,408,J2,YYYYYYY,BK,2014,0,3,74A-Improperly Displayed Plate,90ft S/of Navy St,,,,,,
9055839449,JJZ1324,NY,PAS,2023-07-15T00:00:00.000,70,SUBN,FORD,T,26790,36420,64620,20230707,44,44,44,374643,T201,R,1103A,BX,F,219E,E 171st St,0,408,J3,YYYYYYY,GR,2004,0,20,70A-Reg. Sticker Expired (NYS),,,,,,,
5128758771,LLB0394,PA,PAS,2023-07-08T00:00:00.000,7,SDN,KIA,V,0,0,0,0,,0,0,0,,,0647P,BK,,,ATLANTIC AVE (W/B) @,0,1111,D,,,2022,0,,FAILURE TO STOP AT RED LIGHT,BEDFORD AVE,,,,,T,
8952317944,KGC4913,NY,PAS,2023-07-24T00:00:00.000,14,SUBN,ROVER,T,18530,25390,27790,20241030,19,19,19,376194,T103,E,0820A,NY,O,70,E 77th St,0,408,C,YYYYYYY,BK,2021,0,7,14-No Standing,,,,,,,
9064919021,JPK4129,NY,PAS,2023-07-14T00:00:00.000,19,SUBN,HONDA,T,16550,33500,18510,20240203,120,120,120,355668,T303,M,0651A,R,F,69,Arlo Rd,0,408,C3,YYYYY,WH,2020,0,,19-No Stand (bus stop),,,,,,,
4030842800,HZT8347,NY,PAS,2023-06-19T00:00:00.000,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1240P,MN,,,WB W 181ST ST @ AUDU,0,1111,C,,GY,2015,0,,BUS LANE VIOLATION,BON AVE,,,,,T,
9062438726,KJZ7003,NY,PAS,2023-07-17T00:00:00.000,38,SUBN,NISSA,T,8140,57390,7790,20250113,114,114,114,355216,T401,U,1021A,Q,F,28-42,31st St,0,408,H1,YYYYYY,WH,2023,0,,38-Failure to Dsplay Meter Rec,,0900A,0700P,,425437,,
1491758960,G58RPN,NJ,PAS,2023-07-02T00:00:00.000,14,SUBN,TOYOT,P,6480,9180,9230,20231220,66,66,66,967982,0066,0000,1026P,K,F,5202,14 AVE,0,408,F2,BBBBBBB,BLK,2018,0,,,,ALL,ALL,0,-,,
2000859835,KZF5940,NY,PAS,2023-07-20T00:00:00.000,21,4DSD,NISSA,S,32320,48220,42920,20250227,46,46,0,596630,BXBO,,1227P,Bronx,F,81,FEATHERBED LANE,0,408,d1,Y  Y,WH,2020,0,,No Parking Street Cleaning,,1130A,0100P,,,,00000
4852881649,LAE7410,NY,PAS,2023-07-19T00:00:00.000,36,PICK,TOYOT,V,0,0,0,0,,0,0,0,,,1224P,BX,,,NB GRAND CONCOURSE @,0,1180,B,,GY,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,E 188TH ST,,,,,T,
4849355500,KBC6945,NY,PAS,2023-07-01T00:00:00.000,36,SUBN,LAMBO,V,0,0,0,0,,0,0,0,,,0441A,ST,,,WB AMBOY RD @ WOODHU,0,1180,B,,BK,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,LL AVE,,,,,T,
9067701970,JNX3603,NY,PAS,2023-07-21T00:00:00.000,16,4DSD,HONDA,T,42820,27870,29320,20240628,52,52,52,371769,T201,B,0340P,BX,O,3480,Jerome Ave,0,408,K2,YYYYYY,BK,2009,0,12,16A-No Std (Com Veh) Non-COM,,0800A,0600P,,,,
4853257329,LAG4063,NY,PAS,2023-07-22T00:00:00.000,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1039A,QN,,,NB CROSS BAY BLVD @,0,1180,B,,GY,2002,0,,PHTO SCHOOL ZN SPEED VIOLATION,159TH AVE,,,,,T,
9061469636,KZK3115,NY,PAS,2023-06-30T00:00:00.000,37,SUBN,TOYOT,T,54050,87030,31330,20241028,62,62,62,373203,T302,G,0146P,K,F,441,Kings Hwy,0,408,H1,YYYYYY,WH,2019,0,4,37-Expired Parking Meter,,0900A,0700P,,306446,,0112P
4848689892,KKY3707,NY,PAS,2023-06-28T00:00:00.000,36,SUBN,VOLKS,V,0,0,0,0,,0,0,0,,,1059P,BX,,,SB BOSTON RD @ ALLER,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,TON AVE,,,,,T,
4852779788,GLS5010,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1244P,BK,,,EB 92ND ST @ BATTERY,0,1180,B,,BK,2005,0,,PHTO SCHOOL ZN SPEED VIOLATION,AVE,,,,,T,
4851963889,KJB5030,NY,PAS,2023-07-12T00:00:00.000,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0304P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BK,2013,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4854051772,JDM5040,NY,PAS,2023-07-26T00:00:00.000,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0248P,MN,,,NB WEST ST @ LEROY S,0,1180,B,,GY,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,T,,,,,T,
4853601661,L16KBL,NJ,PAS,2023-07-24T00:00:00.000,36,SEDA,CHRYS,V,0,0,0,0,,0,0,0,,,0637P,ST,,,WB TRAVIS AVE @ DENK,0,1180,B,,,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,ER PL,,,,,T,
9062902881,KDE7531,NY,PAS,2023-07-15T00:00:00.000,31,SUBN,FORD,T,54580,9590,61390,20240805,109,109,109,358124,T401,H,1151A,Q,F,41-40,Main St,0,408,L3,YYYYYY,DK/,2009,0,4,31-No Stand (Com. Mtr. Zone),,0800A,1200A,,,,
9069046416,JNW5546,NY,PAS,2023-07-21T00:00:00.000,40,4DSD,TOYOT,T,7190,60024,9840,20240120,108,108,108,371743,T401,A,0821A,Q,O,42-61,24th St,0,408,E2,YYYYYYY,WH,2010,0,,40-Fire Hydrant,,,,,,,
4852669820,KSB2318,NY,PAS,2023-07-19T00:00:00.000,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,1128A,ST,,,SB HYLAN BLVD @ AINS,0,1180,B,,RD,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,WORTH AVE,,,,,T,
9063644528,LZH5901,PA,PAS,2023-07-24T00:00:00.000,21,4DSD,HONDA,T,25130,40404,40404,20238888,70,70,70,371183,T302,H,1037A,K,O,1501,Caton Ave,0,408,D1,Y  Y,BLACK,0,0,9,21-No Parking (street clean),,0930A,1100A,,,,
9066112177,KYH3967,NY,PAS,2023-07-14T00:00:00.000,21,SUBN,JEEP,T,19930,40030,25330,20240802,83,83,83,375381,T301,F,0907A,K,F,38,Bleecker St,0,408,D1,Y  Y,BK,2022,0,,21-No Parking (street clean),,0800A,0930A,,,,
4848595642,KZG2041,NY,PAS,2023-06-28T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1039A,QN,,,SB CLEARVIEW EXPWY @,0,1180,B,,BL,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,56TH AVE,,,,,T,
9065008184,KBP7949,NY,PAS,2023-07-21T00:00:00.000,21,SUBN,ME/BE,T,17390,31710,31710,20241101,13,13,13,371749,T102,N,1149A,NY,F,528,E 20th St,0,408,D1,Y  Y,BK,2020,0,8,21-No Parking (street clean),,1130A,0100P,,,,
4851828858,JMJ5238,NY,PAS,2023-07-14T00:00:00.000,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0408P,QN,,,NB FRANCIS LEWIS BLV,0,1180,B,,PR,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,D @ 109TH AVE,,,,,T,
8938025743,JPL2386,NY,PAS,2023-07-05T00:00:00.000,14,SUBN,JEEP,T,20490,10020,10830,20240531,13,13,13,367860,MTTF,E,0156P,NY,F,1200,F D R Dr,0,408,C,YYYYYYY,WH,2020,0,6,14-No Standing,,,,,,,
4851690940,KEW2847,NY,PAS,2023-07-13T00:00:00.000,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,1200P,QN,,,EB NORTHERN BLVD @ A,0,1180,B,,GY,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,LAMEDA AVE,,,,,T,
4852311055,LBT1690,NY,OMS,2023-07-16T00:00:00.000,36,2DSD,INFIN,V,0,0,0,0,,0,0,0,,,0244A,QN,,,EB 57TH AVE @ 74TH S,0,1180,B,,GY,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,T,,,,,T,
9068007075,KYE1394,NY,PAS,2023-07-24T00:00:00.000,10,4DSD,HONDA,T,50490,7640,60024,20240707,108,108,108,371215,T401,B,0319P,Q,F,42-51,Hunter St,0,408,B,YYYYYYY,GY,2010,0,,10-No Stopping,,,,,,,
9059229927,JRV9209,NY,PAS,2023-07-21T00:00:00.000,20,PICK,CHEVR,T,10410,18390,18410,20240630,19,19,19,358927,T103,II,1035A,NY,F,888,5th Ave,0,408,D,YYYYY,GY,2016,0,66,20A-No Parking (Non-COM),,0700A,0700P,,,,
9061384345,KUJ8092,NY,999,2023-07-01T00:00:00.000,71,4DSD,BMW,T,36790,0,0,88888888,108,108,108,368624,T401,B,0319P,Q,I,N,Bradley Ave,0,408,J6,YYYYYYY,BLUE,0,0,,71-Insp. Sticker Missing (NYS,25ft W/of Greenpoint,,,,,,
4849412932,JSC5525,NY,PAS,2023-07-03T00:00:00.000,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0807A,BK,,,SB E 80TH ST @ PAERD,0,1180,B,,BK,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,EGAT 3RD ST,,,,,T,
4851962939,JKX1769,NY,PAS,2023-07-12T00:00:00.000,36,4DSD,TESLA,V,0,0,0,0,,0,0,0,,,0221P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BL,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4848971743,KXN4282,NY,PAS,2023-07-01T00:00:00.000,36,CONV,ME/BE,V,0,0,0,0,,0,0,0,,,0617A,QN,,,SB WOODHAVEN BLVD @,0,1180,B,,GY,2001,0,,PHTO SCHOOL ZN SPEED VIOLATION,81ST AVE,,,,,T,
4853162161,KXL9275,NY,PAS,2023-07-20T00:00:00.000,36,SUBN,FORD,V,10810,40404,40404,0,,0,0,0,,,0837A,BK,,,NB 8TH AVE @ 1ST ST,0,1180,B,,GY,2010,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
5128640681,LBV1260,NY,PAS,2023-07-04T00:00:00.000,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0110A,BX,,,BRUCKNER BLVD (E/B),0,1111,D,,GY,2007,0,,FAILURE TO STOP AT RED LIGHT,@ BRONX RIVER PKWY R,,,,,T,
9069285204,LCU3516,NY,PAS,2023-07-24T00:00:00.000,21,SUBN,AUDI,T,8440,0,0,20230904,109,109,109,359307,T401,M,0922A,Q,I,S,34th Ave,0,408,D1,Y,BLACK,2023,0,,21-No Parking (street clean),10ft E/of 147th Pl,0900A,1030A,,,,
9067385232,KYG8013,NY,PAS,2023-07-19T00:00:00.000,37,PICK,RAM,T,17230,10350,10210,20241031,9,9,9,373669,T102,I,1150A,NY,F,138,E 12th St,0,408,H1,YYYYYY,BK,2016,0,4,37-Expired Parking Meter,,0800A,0700P,,102602,,1130A
4848531500,HWS1626,NY,PAS,2023-06-27T00:00:00.000,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0826A,QN,,,NB QUEENS BLVD @ 87T,0,1180,B,,WH,2008,0,,PHTO SCHOOL ZN SPEED VIOLATION,H AVE,,,,,T,
9065724783,KRM4486,NY,PAS,2023-07-14T00:00:00.000,21,4DSD,HONDA,T,89730,69230,63030,20230821,88,88,88,363998,T301,G,0842A,K,F,126,Washington Ave,0,408,D1,Y,GY,2018,0,8,21-No Parking (street clean),,0830A,1000A,,,,
4848170590,JKWP12,FL,PAS,2023-06-24T00:00:00.000,36,4D,KIA,V,0,0,0,0,,0,0,0,,,0358A,MN,,,WB W 66TH ST @ AMSTE,0,1180,B,,RED,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,RDAM AVE,,,,,T,
4848923281,JEA5515,NY,PAS,2023-06-30T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0643P,BX,,,EB E TREMONT AVE @ E,0,1180,B,,GY,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,LM DR,,,,,T,
9067971352,JHY4405,NY,PAS,2023-07-15T00:00:00.000,21,4DSD,CHEVR,T,89730,56030,38430,20230820,77,77,77,361069,T301,E,0808A,K,F,805,Washington Ave,0,408,D1,YYYYYY,BL,2013,0,,21-No Parking (street clean),,0800A,0830A,,,,
4030768040,JMT6741,NY,PAS,2023-06-14T00:00:00.000,5,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0213P,MN,,,NB 3RD AVE @ E 52ND,0,1111,C,,RD,2022,0,,BUS LANE VIOLATION,ST,,,,,T,
4853095172,HJR6273,NY,PAS,2023-07-21T00:00:00.000,36,2DSD,FORD,V,0,0,0,0,,0,0,0,,,1101A,BK,,,WB LINDEN BLVD @ MIL,0,1180,B,,GY,1998,0,,PHTO SCHOOL ZN SPEED VIOLATION,FORD ST,,,,,T,
8981098566,HVK3300,NY,PAS,2023-07-14T00:00:00.000,21,4DSD,NISSA,T,42630,0,0,20231002,68,68,68,372280,T302,E,1146A,K,I,E,Fort Hamilton Pkwy,0,408,D1,Y,GY,2015,0,32,21-No Parking (street clean),30ft N/of 81st St,1130A,0100P,,,,
9060742333,KYC2890,NY,PAS,2023-07-15T00:00:00.000,40,SUBN,HONDA,T,12240,23040,23140,20240801,109,109,109,345452,T401,C,0107A,Q,F,146-21,59th Ave,0,408,E2,YYYYYYY,BK,2017,0,,40-Fire Hydrant,,,,,,,
9060062942,HHC7808,NY,PAS,2023-07-17T00:00:00.000,21,4DSD,TOYOT,T,75530,27530,29830,20240717,84,84,84,355074,T301,F,0844A,K,F,21,Schermerhorn St,0,408,D1,YYYYYY,BK,2007,0,,21-No Parking (street clean),,0830A,0900A,,,,
9062539385,HZU1901,NY,PAS,2023-07-20T00:00:00.000,38,2DSD,CHEVR,T,57720,0,0,20240517,49,49,49,361339,T201,B,1132A,BX,I,S,Pelham Pkwy S,0,408,H1,YYYYYY,BK,2012,0,9,38-Failure to Dsplay Meter Rec,240ft W/of Eastchest,0900A,0800P,,217042,,
9061541750,KYA1822,NY,PAS,2023-06-30T00:00:00.000,71,4DSD,VOLKS,T,11710,35670,35690,20240825,24,24,24,371730,T103,K,0947A,NY,F,722,Amsterdam Ave,0,408,J6,YYYYYYY,RD,2020,0,26,71A-Insp Sticker Expired (NYS),,,,,,,
5602597232,LRM0036,PA,PAS,2023-07-14T00:00:00.000,12,SDN,HONDA,V,0,0,0,0,,0,0,0,,,0602P,,,,EB E Fordham Rd @ Gr,0,1111,C,,,2008,0,,MOBILE BUS LANE VIOLATION,and Concourse,,,,,T,
4852142415,KGW9951,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,VOLKS,V,0,0,0,0,,0,0,0,,,0442P,QN,,,EB BEACH CHANNEL DR,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ B 135TH ST,,,,,T,
8954899547,KPP9152,NY,PAS,2023-07-20T00:00:00.000,40,4DSD,HONDA,T,19170,0,0,20231007,23,23,23,356259,T103,X,0959P,NY,I,N,E 110th St,0,408,E2,YYYYYYY,WH,2004,2,,40-Fire Hydrant,110ft E/of 2nd Ave,,,,,,
9061756601,HCD3437,NY,PAS,2023-06-29T00:00:00.000,14,SUBN,ACURA,T,67530,35110,94430,20230909,70,70,70,374564,T302,A,0906A,K,F,353,Ocean Ave,0,408,C,YYYYY,GY,2022,0,8,14-No Standing,,0700A,1000A,,,,
9062438519,GSP2471,PA,PAS,2023-07-15T00:00:00.000,21,SUBN,SUBAR,T,8140,7990,37290,20238888,114,114,114,355216,T401,U,0845A,Q,O,31-11,31st St,0,408,D1,YYYYYY,BLUE,0,0,,21-No Parking (street clean),,0830A,0900A,,,,
4852220281,LCD1635,NY,PAS,2023-07-14T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0340P,QN,,,EB ATLANTIC AVE @ 12,0,1180,B,,GY,2005,0,,PHTO SCHOOL ZN SPEED VIOLATION,0TH ST,,,,,T,
1491686560,JRY6971,NY,PAS,2023-05-29T00:00:00.000,14,SDN,NISSA,K,13235,0,0,20240522,110,110,3,161445,0003,0000,0505A,Q,O,,FMCP,0,408,C,BBBBBBB,WHITE,2017,0,,,AQUATIC CENTER,ALL,ALL,0,-,,
9067553300,KJA5339,NY,PAS,2023-07-21T00:00:00.000,16,PICK,CHEVR,T,89330,63030,93230,20241231,79,79,79,370844,T301,M,0312P,K,F,146,Walworth St,0,408,K2,YYYYY,GY,2015,0,,16A-No Std (Com Veh) Non-COM,,0800A,0600P,,,,
9063286740,JPS6050,NY,PAS,2023-07-05T00:00:00.000,71,4DSD,ME/BE,T,25020,0,0,20240217,6,6,6,371235,T102,L,0802P,NY,I,N,Little West 12th St,0,408,J6,YYYYYYY,WH,2016,0,99,71A-Insp Sticker Expired (NYS),5ft E/of 10th Ave,,,,,,
9064592100,GLB4535,NY,PAS,2023-07-18T00:00:00.000,46,SUBN,HONDA,T,10020,27810,27840,20231219,52,52,52,373704,T201,J,0317P,BX,F,3175,Bainbridge Ave,0,408,F1,YYYYYYY,BK,2011,0,10,46A-Double Parking (Non-COM),,,,,,,
9068641682,JIFP10,FL,PAS,2023-07-17T00:00:00.000,21,SUBN,HONDA,T,72230,26730,67047,20240788,71,71,71,355542,T302,R,1006A,K,O,976,President St,0,408,D1,Y  Y,RED,0,0,,21-No Parking (street clean),,0930A,1100A,,,,
9067138642,KXG5415,NY,PAS,2023-07-24T00:00:00.000,21,SUBN,HONDA,T,8190,0,0,20240426,114,114,114,358580,T401,L,1137A,Q,I,N,32nd Ave,0,408,D1,Y,GY,2008,0,,21-No Parking (street clean),35ft W/of 30th Ave,1130A,0100P,,,,
4851763979,LAYDEE,NJ,PAS,2023-07-14T00:00:00.000,36,SD,NISSA,V,0,0,0,0,,0,0,0,,,0809A,BK,,,EB CONDUIT BLVD @ GL,0,1180,B,,,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,ENMORE AVE,,,,,T,
4852628099,HXN9005,NY,PAS,2023-07-18T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0753P,BX,,,SB BRONX PARK EAST @,0,1180,B,,BK,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,ADEE AVE,,,,,T,
5602581091,KYA2805,NY,PAS,2023-07-11T00:00:00.000,12,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0432P,,,,WB W 207th St @ Sher,0,1111,C,,WH,2013,0,,MOBILE BUS LANE VIOLATION,man Ave,,,,,T,
9063414961,KZG4901,NY,PAS,2023-07-14T00:00:00.000,21,SUBN,HONDA,T,65030,35380,35430,20250118,70,70,70,364934,T302,H,1036A,K,F,1324,Newkirk Ave,0,408,D1,Y,BL,2007,0,12,21-No Parking (street clean),,0930A,1100A,,,,
9066995968,KWK7793,NY,PAS,2023-07-19T00:00:00.000,20,SUBN,HONDA,T,0,0,0,20240428,45,45,45,366528,T201,Y,0916A,BX,I,N,Sackett Ave,0,408,D,YYYYYYY,BL,2007,0,9,20A-No Parking (Non-COM),45ft E/of Eastcheste,,,,,,
8834522588,GHL2592,NY,PAS,2023-07-14T00:00:00.000,38,4DSD,HONDA,T,59990,13440,13440,20250630,112,112,112,371200,T402,H,0224P,Q,F,9741,Queens Blvd,0,408,H1,YYYYYY,GY,2015,0,3,38-Failure to Dsplay Meter Rec,,0800A,0700P,,467839,,
4848286542,HYA5320,NY,PAS,2023-06-26T00:00:00.000,36,SUBN,HYUND,V,0,13455,0,0,,0,0,0,,,0437P,ST,,,EB MILFORD DR @ CLOV,0,1180,B,,BL,2007,0,,PHTO SCHOOL ZN SPEED VIOLATION,E RD,,,,,T,
4852433136,GXU7163,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0507P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BK,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
2013052674,KJC6974,NY,PAS,2023-07-17T00:00:00.000,21,SUBN,SUBAR,S,7380,5430,5580,20250209,72,72,0,686939,KS07,,1214P,Kings,F,191,22 STREET,0,408,d1,Y,WH,2017,0,,No Parking Street Cleaning,,1130A,0100P,,,,00000
4852045094,HZZ3768,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0230P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BL,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4852217828,KRL9520,NY,PAS,2023-07-14T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0207P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
9059946250,KTK4551,NY,PAS,2023-07-14T00:00:00.000,21,SUBN,JEEP,T,18240,10890,10990,20240118,110,110,110,367318,T401,U,1139A,Q,O,51-20,90th St,0,408,D1,Y,BK,2013,0,,21-No Parking (street clean),,1130A,0100P,,,,
9068890773,JYT4751,OH,PAS,2023-07-20T00:00:00.000,14,4DSD,HONDA,T,13610,24490,32595,20238888,26,26,26,372225,T103,L,0855P,NY,O,3163,Broadway,0,408,C,YYYYYYY,BLACK,0,0,,14-No Standing,,,,,,,
4848158151,KYL3722,NY,PAS,2023-06-23T00:00:00.000,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0757P,BK,,,NB EASTERN PKWY @ HE,0,1180,B,,BK,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,RKIMER ST,,,,,T,
4848363895,HPN5679,NY,PAS,2023-06-28T00:00:00.000,36,SUBN,PORSC,V,0,0,0,0,,0,0,0,,,0732P,QN,,,EB NORTHERN BLVD @ A,0,1180,B,,BK,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,LAMEDA AVE,,,,,T,
9066591470,KWS4103,NY,PAS,2023-07-24T00:00:00.000,38,SUBN,ROVER,T,24240,18040,51090,20240711,103,103,103,353451,T402,E,0457P,Q,F,89-35,164th St,0,408,H1,YYYYYY,WH,2022,0,19,38-Failure to Dsplay Meter Rec,,0900A,0700P,,403118,,
4853912307,MBK4604,PA,PAS,2023-07-23T00:00:00.000,36,SW,HONDA,V,0,0,0,0,,0,0,0,,,0823A,QN,,,EB NORTHERN BLVD @ A,0,1180,B,,,2009,0,,PHTO SCHOOL ZN SPEED VIOLATION,LAMEDA AVE,,,,,T,
9067635364,KXD7669,NY,PAS,2023-07-20T00:00:00.000,38,SUBN,MITSU,T,35690,8690,8990,20241229,111,111,111,373668,T401,D,0908A,Q,O,36-46,Bell Blvd,0,408,H1,YYYYYY,BK,2023,0,,38-Failure to Dsplay Meter Rec,,0900A,0700P,,442232,,
4030771622,JLS5522,NY,PAS,2023-06-14T00:00:00.000,5,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0431P,QN,,,EB JAMAICA AVE @ SUT,0,1111,C,,GY,2020,0,,BUS LANE VIOLATION,PHIN BLVD,,,,,T,
4848825763,GJT9883,NY,PAS,2023-06-30T00:00:00.000,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,1203A,ST,,,WB GOETHALS RD N @ J,0,1180,B,,WH,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,ULES DR,,,,,T,
4848170205,J42PUV,NJ,PAS,2023-06-24T00:00:00.000,36,SPOR,JEEP,V,0,0,0,0,,0,0,0,,,0347A,MN,,,WB W 23RD ST @ 9TH A,0,1180,B,,,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,VE,,,,,T,
4852618021,MSD5315,TX,PAS,2023-07-18T00:00:00.000,36,4D,TOYOT,V,0,0,0,0,,0,0,0,,,0608P,MN,,,WB W 96TH ST @ AMSTE,0,1180,B,,,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,RDAM AVE,,,,,T,
4848776200,HXA8838,NY,PAS,2023-06-29T00:00:00.000,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0244P,QN,,,EB METROPOLITAN AVE,0,1180,B,,WH,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ RENTAR PLAZA,,,,,T,
4852219412,JNN4711,NY,PAS,2023-07-14T00:00:00.000,36,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,0308P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,GY,2005,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4852747313,JSF9838,NY,PAS,2023-07-16T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1030P,BK,,,EB ATLANTIC AVE @ ES,0,1180,B,,GY,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,SEX ST,,,,,T,
5128676250,KMC4905,NY,PAS,2023-07-05T00:00:00.000,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0745A,BK,,,MCDONALD AVE (N/B) @,0,1111,D,,WH,2018,0,,FAILURE TO STOP AT RED LIGHT,VANDERBILT ST,,,,,T,
4851945498,KYK7488,NY,PAS,2023-07-11T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0326P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,GY,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
5602467877,LBM9560,NY,PAS,2023-06-14T00:00:00.000,12,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0539P,,,,EB W Fordham Rd @ Un,0,1111,C,,GY,2024,0,,MOBILE BUS LANE VIOLATION,iversity Ave,,,,,T,
5128691615,KYT7691,NY,PAS,2023-07-05T00:00:00.000,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0149P,QN,,,N CONDUIT AVE (W/B),0,1111,D,,WH,2019,0,,FAILURE TO STOP AT RED LIGHT,@ LEFFERTS BLVD,,,,,T,
